Ref,Val,Package,PosX,PosY,Rot,Side
"cr5","cr","PinHeader_1x01_P1.00mm_Vertical",59.426000,96.523000,0.000000,top
"cr6","cr","PinHeader_1x01_P1.00mm_Vertical",89.926000,100.523000,0.000000,top
"cr7","cr","PinHeader_1x01_P1.00mm_Vertical",92.176000,100.523000,0.000000,top
"cr8","cr","PinHeader_1x01_P1.00mm_Vertical",15.926000,100.523000,0.000000,top
"cr9","cr","PinHeader_1x01_P1.00mm_Vertical",61.176000,100.523000,0.000000,top
"cr10","cr","PinHeader_1x01_P1.00mm_Vertical",64.176000,100.523000,0.000000,top
"cr11","cr","PinHeader_1x01_P1.00mm_Vertical",67.176000,100.523000,0.000000,top
"cr12","cr","PinHeader_1x01_P1.00mm_Vertical",43.176000,100.523000,0.000000,top
"cr13","cr","PinHeader_1x01_P1.00mm_Vertical",49.926000,100.523000,0.000000,top
"cr14","cr","PinHeader_1x01_P1.00mm_Vertical",53.926000,100.523000,0.000000,top
"cr15","cr","PinHeader_1x01_P1.00mm_Vertical",57.926000,100.523000,0.000000,top
"cr16","cr","PinHeader_1x01_P1.00mm_Vertical",62.676000,96.523000,0.000000,top
"cr17","cr","PinHeader_1x01_P1.00mm_Vertical",65.676000,96.523000,0.000000,top
"cr18","cr","PinHeader_1x01_P1.00mm_Vertical",68.676000,96.523000,0.000000,top
"cr19","cr","PinHeader_1x01_P1.00mm_Vertical",112.176000,100.523000,0.000000,top
"cr20","cr","PinHeader_1x01_P1.00mm_Vertical",115.676000,100.523000,0.000000,top
"cr21","cr","PinHeader_1x01_P1.00mm_Vertical",119.426000,100.523000,0.000000,top
"cr22","cr","PinHeader_1x01_P1.00mm_Vertical",138.926000,97.273000,0.000000,top
"cr23","cr","PinHeader_1x01_P1.00mm_Vertical",138.926000,100.523000,0.000000,top
"cr24","cr","PinHeader_1x01_P1.00mm_Vertical",97.926000,100.523000,0.000000,top
